state,year,yearly_avg_snow,yearly_max_temp,yearly_min_temp,yearly_avg_temp,yearly_avg_prcp,yearly_min_prcp,yearly_max_prcp,avg_snow_summer,avg_snow_winter,max_temp_summer,max_temp_winter,min_temp_summer,min_temp_winter,avg_temp_summer,avg_temp_winter,avg_prcp_summer,avg_prcp_winter,total pop,in-state pop,percentage,top1,top1 state
North Carolina,2005,0.07083333333333335,92.9,28.7,61.255,3.7291666666666665,2.0,7.03,0.0,0.17,92.9,69.9,46.2,28.7,71.45571428571428,46.974000000000004,4.202857142857143,3.066,1367390,1102686,19.35833961049883,29123,New York
North Carolina,2006,0.02666666666666667,91.3,31.5,61.661666666666655,4.265,1.32,8.2,0.0,0.064,91.3,67.4,46.1,31.5,70.52285714285715,49.256,5.115714285714285,3.0740000000000003,1528279,1182774,22.607455837579394,41059,Florida
North Carolina,2007,0.06999999999999999,96.5,27.9,62.60083333333335,2.5591666666666666,0.6,3.45,0.0,0.16799999999999998,96.5,70.6,45.6,27.9,72.4057142857143,48.874,2.6442857142857146,2.4400000000000004,1532962,1190755,22.323253935844466,44954,Florida
North Carolina,2008,0.14333333333333334,93.1,28.9,61.37583333333334,3.685,1.51,6.5,0.0,0.34400000000000003,93.1,67.4,46.0,28.9,70.91142857142857,48.025999999999996,4.127142857142857,3.066,1507893,1184027,21.478049171924006,42729,Florida
North Carolina,2009,0.44,90.4,27.7,60.96666666666667,3.9824999999999995,1.76,6.33,0.0,1.0559999999999998,90.4,67.1,47.2,27.7,71.12857142857142,46.739999999999995,3.844285714285714,4.176,1405618,1121447,20.21680143538287,27787,Virginia
North Carolina,2010,1.0374999999999999,93.4,24.1,61.115833333333335,3.6599999999999997,1.17,9.84,0.0,2.49,93.4,67.2,47.4,24.1,73.86714285714287,43.263999999999996,4.114285714285714,3.024,9386274,9123018,2.804691190561881,28983,Florida
North Carolina,2011,0.21666666666666667,95.3,26.2,62.48916666666668,3.5825,1.67,8.05,0.0,0.52,95.3,70.8,46.1,26.2,72.61285714285715,48.315999999999995,4.062857142857143,2.91,9496039,9230748,2.7937016686641614,28044,Florida
North Carolina,2012,0.051666666666666666,94.7,32.3,62.84,3.5983333333333327,1.23,6.27,0.0,0.124,94.7,74.5,48.1,32.3,71.63428571428571,50.528,4.301428571428572,2.614,9590059,9316910,2.848251507107513,26759,Virginia
North Carolina,2013,0.16666666666666666,89.6,30.7,60.75416666666666,4.241666666666666,1.55,9.4,0.0,0.4,89.6,66.5,47.5,30.7,70.69999999999999,46.83,4.6657142857142855,3.6479999999999997,9685914,9409992,2.848693473842534,30058,Virginia
North Carolina,2014,0.6550000000000001,91.9,22.6,60.7075,4.023333333333334,1.84,6.07,0.0,1.5720000000000003,91.9,63.7,47.1,22.6,71.83,45.136,4.37,3.5379999999999994,9786166,9499633,2.927939297167037,28250,Virginia
North Carolina,2015,0.435,94.6,24.0,62.928333333333335,4.7,2.63,7.1,0.0,1.044,94.6,70.9,49.0,24.0,72.75857142857143,49.166,4.6499999999999995,4.769999999999999,9881073,9570461,3.1435047590479326,31390,Virginia
North Carolina,2016,0.19166666666666665,93.9,26.8,63.0225,4.213333333333333,1.13,6.81,0.0,0.45999999999999996,93.9,72.6,47.4,26.8,73.24571428571429,48.71,5.115714285714285,2.95,9982132,9651236,3.3148830330033685,35641,Virginia
North Carolina,2017,0.30583333333333335,92.6,32.2,63.12999999999999,4.006666666666666,1.03,6.49,0.0,0.734,92.6,69.0,50.7,32.2,72.6,49.872,5.072857142857143,2.5140000000000002,10102494,9788660,3.1065002364762617,33594,Florida
North Carolina,2018,1.1166666666666667,91.7,24.1,62.327499999999986,5.783333333333334,2.28,13.27,0.0,2.6799999999999997,91.7,69.0,43.7,24.1,73.01,47.372,6.6499999999999995,4.57,10220966,9902285,3.117914686341783,37585,Florida
North Carolina,2019,0.0016666666666666668,94.0,31.4,63.36333333333334,3.9483333333333337,2.06,5.7,0.002857142857142857,0.0,94.0,66.0,49.3,31.4,74.0557142857143,48.39399999999999,4.211428571428572,3.5800000000000005,10319796,10004581,3.0544692937728657,30032,Florida
North Carolina,2021,0.065,90.9,30.3,62.635833333333345,3.705,0.65,6.46,0.0,0.156,90.9,70.3,45.9,30.3,72.15,49.315999999999995,3.9400000000000004,3.376,10403003,10066322,3.2363828021581886,37071,Florida
North Carolina,2022,0.265,93.1,27.6,62.662499999999994,3.8299999999999996,0.98,8.03,0.0,0.636,93.1,71.0,45.8,27.6,72.23571428571428,49.26,3.9342857142857137,3.684,10530187,10188605,3.2438360306421887,34920,Florida
North Dakota,2005,2.483333333333333,86.1,-3.1,43.40916666666667,1.689166666666667,0.04,7.12,0.12857142857142856,5.779999999999999,86.1,44.7,31.9,-3.1,58.174285714285716,22.738,2.5914285714285716,0.426,88296,69702,21.058711606414782,5751,Minnesota
North Dakota,2006,2.375,94.1,4.9,44.955000000000005,1.0183333333333333,0.04,2.35,0.5285714285714286,4.959999999999999,94.1,43.4,28.2,4.9,58.86857142857143,25.476,1.535714285714286,0.29400000000000004,108161,81901,24.27862168434094,9169,Minnesota
North Dakota,2007,2.8083333333333336,90.1,-2.2,43.050000000000004,1.4949999999999999,0.06,5.11,1.4714285714285715,4.680000000000001,90.1,50.2,28.3,-2.2,58.628571428571426,21.240000000000002,2.2828571428571425,0.392,102995,80596,21.747657653284136,8059,Minnesota
North Dakota,2008,4.920833333333333,87.6,-5.6,40.634166666666665,1.4258333333333333,0.04,4.21,0.32142857142857145,11.360000000000001,87.6,45.2,26.1,-5.6,56.720000000000006,18.113999999999997,2.072857142857143,0.5200000000000001,103460,76714,25.851536825826404,10598,Minnesota
North Dakota,2009,5.920833333333334,80.2,-6.3,39.3925,1.4549999999999998,0.05,3.79,0.10714285714285714,14.060000000000002,80.2,52.3,27.3,-6.3,55.12714285714286,17.363999999999997,2.0214285714285714,0.662,109695,79725,27.321208806235475,13564,Minnesota
North Dakota,2010,5.608333333333333,84.6,-0.6,41.6225,1.7208333333333334,0.32,4.03,1.3,11.639999999999999,84.6,41.9,30.6,-0.6,58.18857142857143,18.43,2.581428571428572,0.516,662042,631942,4.546539343425337,12350,Minnesota
North Dakota,2011,4.275,84.3,-4.1,41.633333333333326,1.7458333333333333,0.06,4.3,1.9142857142857144,7.58,84.3,45.0,28.4,-4.1,57.55571428571428,19.342,2.71,0.396,672253,639743,4.835976931304142,12244,Minnesota
North Dakota,2012,2.5416666666666665,90.7,2.1,45.16833333333333,1.0533333333333335,0.16,2.35,0.0,6.1,90.7,59.8,31.0,2.1,58.87142857142857,25.984,1.5771428571428572,0.32,686485,648272,5.566472683306989,15257,Minnesota
North Dakota,2013,4.383333333333334,85.4,-3.8,39.975833333333334,1.86,0.08,6.14,2.4499999999999997,7.090000000000001,85.4,39.5,21.0,-3.8,56.480000000000004,16.87,2.967142857142857,0.30999999999999994,711529,672621,5.46822406395242,15790,Minnesota
North Dakota,2014,2.225,81.3,-3.8,40.40333333333333,1.5199999999999998,0.06,4.64,0.6,4.5,81.3,38.0,26.8,-3.8,56.73285714285714,17.541999999999998,2.4385714285714286,0.23399999999999999,726651,687592,5.375207630623224,13756,Minnesota
North Dakota,2015,2.3666666666666667,85.4,-2.9,44.5375,1.3816666666666668,0.24,4.6,0.07142857142857142,5.58,85.4,52.8,29.1,-2.9,59.05285714285714,24.216,2.108571428571429,0.364,741493,698875,5.747593031896459,13712,Minnesota
North Dakota,2016,4.416666666666667,86.0,1.4,45.68083333333334,1.7733333333333334,0.14,4.4,0.028571428571428574,10.559999999999999,86.0,53.5,29.2,1.4,58.97428571428572,27.070000000000004,2.6071428571428577,0.606,741556,711901,3.9990236745438,11684,Minnesota
North Dakota,2017,2.9333333333333336,91.8,2.1,43.524166666666666,0.9283333333333332,0.09,3.34,0.0,7.040000000000001,91.8,43.9,28.2,2.1,58.75,22.208,1.4085714285714286,0.256,738768,701453,5.0509767613107215,13844,Minnesota
North Dakota,2018,4.4750000000000005,85.3,-3.7,41.43333333333334,1.3791666666666667,0.14,4.25,0.8428571428571427,9.559999999999999,85.3,35.9,22.5,-3.7,57.28285714285715,19.244,2.052857142857143,0.43600000000000005,746146,712411,4.5212331098739345,10670,Minnesota
North Dakota,2019,7.05,83.8,-9.7,39.66583333333333,1.8808333333333334,0.21,6.18,2.985714285714286,12.74,83.8,37.7,27.4,-9.7,56.37428571428571,16.274,2.982857142857143,0.33799999999999997,746531,709863,4.911785310991778,13506,Minnesota
North Dakota,2021,2.3833333333333333,93.0,-1.8,46.043333333333344,1.1116666666666668,0.04,3.43,0.35714285714285715,5.22,93.0,53.9,27.3,-1.8,61.29571428571428,24.690000000000005,1.67,0.32999999999999996,762439,724595,4.963544624553573,15897,Minnesota
North Dakota,2022,7.233333333333333,87.0,-4.4,41.44916666666666,1.4891666666666667,0.08,4.69,3.1285714285714286,12.98,87.0,43.8,23.9,-4.4,58.371428571428574,17.758000000000003,2.13,0.592,765465,730929,4.511767357096663,13047,Minnesota
Nebraska,2005,2.1350000000000002,92.0,9.0,50.915,2.0799999999999996,0.36,5.18,0.21428571428571427,4.824,92.0,57.1,33.6,9.0,64.47571428571429,31.929999999999996,3.02,0.764,262498,220401,16.037074568187183,6225,Iowa
Nebraska,2006,2.6016666666666666,95.1,12.0,51.24833333333334,1.7758333333333332,0.15,3.92,0.3485714285714286,5.755999999999999,95.1,54.5,31.0,12.0,63.95285714285715,33.462,2.3742857142857146,0.938,314206,259681,17.353265055409505,6444,Iowa
Nebraska,2007,2.2341666666666664,92.9,4.5,50.06,2.6108333333333333,0.02,6.03,0.21142857142857144,5.066,92.9,60.9,32.2,4.5,64.53142857142856,29.8,3.7857142857142856,0.966,298292,246324,17.421855095007576,7666,Iowa
Nebraska,2008,2.345,89.9,5.9,47.80166666666667,2.361666666666667,0.26,7.14,0.9328571428571429,4.322000000000001,89.9,52.9,29.6,5.9,61.72571428571428,28.308000000000003,3.6385714285714283,0.5740000000000001,290150,239842,17.33861795622954,5981,Iowa
Nebraska,2009,4.214166666666666,84.3,6.4,47.557500000000005,2.005,0.18,5.34,2.1957142857142857,7.040000000000001,84.3,56.8,30.0,6.4,59.962857142857146,30.190000000000005,2.9557142857142855,0.6739999999999999,307155,253941,17.32480343800361,7080,Iowa
Nebraska,2010,1.7833333333333332,91.0,9.4,49.366666666666674,2.0749999999999997,0.4,7.1,0.025714285714285714,4.244,91.0,52.7,35.7,9.4,63.98,28.907999999999998,3.0214285714285714,0.75,1795433,1744143,2.8566925081581984,5536,Iowa
Nebraska,2011,3.4450000000000007,91.3,5.6,48.8675,1.9599999999999997,0.22,5.86,0.66,7.343999999999999,91.3,54.4,33.5,5.6,62.99999999999999,29.082,2.8299999999999996,0.742,1810530,1758460,2.875953450094726,9575,Iowa
Nebraska,2012,1.6766666666666667,99.4,9.6,53.02583333333334,0.9758333333333331,0.16,2.81,0.18571428571428572,3.7640000000000002,99.4,69.2,29.6,9.6,65.73428571428572,35.234,1.157142857142857,0.722,1821564,1778298,2.375211631323415,6815,Iowa
Nebraska,2013,2.9091666666666662,87.8,6.1,48.873333333333335,2.026666666666667,0.22,5.01,1.3928571428571428,5.031999999999999,87.8,52.0,28.2,6.1,62.82714285714286,29.338,2.9928571428571424,0.674,1834349,1788495,2.4997424154291292,7552,Iowa
Nebraska,2014,2.2358333333333333,86.8,8.0,48.846666666666664,2.188333333333333,0.23,9.93,0.34714285714285714,4.88,86.8,53.1,32.9,8.0,63.31428571428571,28.592000000000002,3.404285714285714,0.48600000000000004,1846176,1793976,2.8274660704071586,7598,Iowa
Nebraska,2015,2.21,87.9,8.8,51.07083333333333,2.1216666666666666,0.26,4.62,0.12142857142857143,5.1339999999999995,87.9,63.6,35.5,8.8,64.05571428571429,32.891999999999996,3.005714285714285,0.884,1859759,1806809,2.8471430975733902,6081,Iowa
Nebraska,2016,2.5741666666666667,89.6,5.7,51.747499999999995,2.1966666666666668,0.48,6.13,0.25,5.828,89.6,61.0,35.3,5.7,64.38714285714285,34.052,3.1242857142857146,0.898,1872692,1821244,2.747275045762998,5863,Iowa
Nebraska,2017,2.2824999999999998,97.6,10.8,51.08500000000001,2.1358333333333333,0.31,4.58,0.19714285714285712,5.202,97.6,59.4,34.6,10.8,63.75000000000001,33.354,3.1485714285714286,0.718,1883028,1830521,2.788434372723081,8825,Iowa
Nebraska,2018,4.065833333333333,88.6,5.5,48.88166666666667,2.44,0.75,6.6,1.6500000000000001,7.447999999999999,88.6,54.8,27.2,5.5,63.301428571428566,28.694000000000006,3.2914285714285714,1.2479999999999998,1896488,1841909,2.8778985155719417,6429,Texas
Nebraska,2019,3.6483333333333334,88.8,3.2,48.28666666666666,2.6291666666666664,0.17,6.42,0.7185714285714285,7.75,88.8,50.9,27.1,3.2,62.621428571428574,28.217999999999996,3.584285714285714,1.292,1902623,1856559,2.4210786897877257,6952,Iowa
Nebraska,2021,2.805,92.4,4.8,52.20416666666667,2.085833333333333,0.24,5.11,0.62,5.864,92.4,59.9,29.6,4.8,65.56428571428572,33.5,2.507142857142857,1.496,1929576,1886289,2.243342578887797,6235,Iowa
Nebraska,2022,1.5975000000000001,93.7,7.8,50.719166666666666,1.1633333333333333,0.08,3.0,0.06285714285714286,3.746,93.7,54.7,31.2,7.8,65.43285714285715,30.119999999999997,1.6585714285714288,0.47000000000000003,1932947,1883788,2.543215101086582,6422,Colorado
New Hampshire,2005,8.166666666666666,83.5,9.6,46.25,4.7700000000000005,2.39,14.57,0.0,19.6,83.5,49.3,33.1,9.6,60.31428571428571,26.560000000000002,5.37,3.9299999999999997,166314,119129,28.371033106052412,17908,Massachusetts
New Hampshire,2006,2.233333333333334,84.6,14.4,48.375,4.604166666666667,1.31,11.09,0.0,5.36,84.6,53.6,32.9,14.4,59.58571428571428,32.68,5.63,3.168,177659,133427,24.897134397919608,15609,Massachusetts
New Hampshire,2007,7.775000000000001,82.1,8.9,46.23333333333334,3.69,1.54,7.22,1.7142857142857142,16.259999999999998,82.1,45.7,32.1,8.9,59.90000000000001,27.1,4.045714285714285,3.1919999999999997,184361,133140,27.782990979654045,17754,Massachusetts
New Hampshire,2008,8.341666666666667,82.8,11.9,46.175000000000004,4.8325000000000005,0.5,8.96,0.18571428571428572,19.759999999999998,82.8,46.7,31.7,11.9,58.82857142857143,28.46,4.571428571428571,5.198,166487,120242,27.776943545141663,14669,Massachusetts
New Hampshire,2009,6.425,81.3,2.6,45.25,3.9391666666666665,0.92,7.56,0.0,15.419999999999998,81.3,53.0,34.3,2.6,57.785714285714285,27.7,4.608571428571429,3.002,169727,131787,22.353544221013742,14984,Massachusetts
New Hampshire,2010,3.625,87.4,14.2,48.73333333333333,3.1625,1.28,6.58,0.0,8.7,87.4,50.7,34.3,14.2,61.27142857142859,31.179999999999996,2.5742857142857143,3.9859999999999998,1298939,1259572,3.030704290193764,13752,Massachusetts
New Hampshire,2011,8.6,85.3,7.9,47.35833333333333,4.565833333333333,1.22,7.52,3.857142857142857,15.24,85.3,54.5,35.4,7.9,60.41428571428571,29.080000000000002,5.091428571428572,3.8300000000000005,1300365,1263365,2.84535495803101,15526,Massachusetts
New Hampshire,2012,3.0833333333333335,84.8,16.7,49.14166666666666,3.3333333333333335,0.5,6.35,0.0,7.4,84.8,54.0,33.4,16.7,60.74285714285714,32.9,4.192857142857143,2.13,1302978,1252494,3.8745090093616263,18990,Massachusetts
New Hampshire,2013,7.4333333333333345,84.2,12.2,46.366666666666674,3.4008333333333334,1.28,6.78,0.028571428571428574,17.8,84.2,45.8,32.1,12.2,59.54285714285715,27.920000000000005,3.9371428571428573,2.6500000000000004,1304650,1259783,3.439006630130681,17285,Massachusetts
New Hampshire,2014,6.375,82.2,8.0,45.5,3.8383333333333334,0.42,7.49,0.028571428571428574,15.26,82.2,45.5,31.3,8.0,59.15714285714286,26.379999999999995,3.7828571428571434,3.9160000000000004,1309205,1267812,3.1616897277355394,14692,Massachusetts
New Hampshire,2015,6.658333333333334,84.2,0.1,46.96666666666666,3.195833333333333,0.65,5.56,0.3,15.559999999999999,84.2,54.6,32.2,0.1,60.699999999999996,27.74,3.4442857142857144,2.848,1310370,1256924,4.078695330326553,19187,Massachusetts
New Hampshire,2016,4.1,86.9,17.1,49.34166666666667,2.7608333333333337,1.37,6.27,0.38571428571428573,9.3,86.9,51.7,29.7,17.1,61.15714285714285,32.8,2.712857142857143,2.8280000000000003,1315128,1262671,3.9887372179742253,21063,Massachusetts
New Hampshire,2017,6.941666666666666,81.9,13.9,48.20833333333332,3.6625,1.22,7.91,0.9857142857142858,15.280000000000001,81.9,48.0,37.7,13.9,61.44285714285714,29.68,4.37,2.6719999999999997,1324349,1271456,3.993886807782543,21734,Massachusetts
New Hampshire,2018,6.991666666666666,86.2,12.2,47.758333333333326,4.444166666666666,1.02,10.67,0.24285714285714285,16.439999999999998,86.2,42.3,31.3,12.2,60.642857142857146,29.72,4.742857142857142,4.026,1338715,1290348,3.6129422617958262,20416,Massachusetts
New Hampshire,2019,4.558333333333334,86.5,13.1,46.26666666666667,3.7899999999999996,1.04,5.7,0.04285714285714286,10.879999999999999,86.5,43.5,34.4,13.1,59.44285714285714,27.82,3.87,3.678,1343474,1293186,3.743131612520967,18723,Massachusetts
New Hampshire,2021,2.9416666666666664,83.2,14.5,49.11666666666667,3.6733333333333333,1.3,13.04,0.0,7.06,83.2,49.9,34.1,14.5,61.84285714285714,31.3,4.602857142857142,2.372,1374347,1321102,3.87420353084047,24752,Massachusetts
New Hampshire,2022,3.5250000000000004,86.4,7.4,48.425000000000004,3.396666666666667,2.22,4.35,0.0,8.46,86.4,54.0,33.8,7.4,60.85714285714287,31.02,3.3300000000000005,3.4899999999999998,1379875,1330093,3.607718090406742,23605,Massachusetts
New Jersey,2005,2.9791666666666665,88.5,22.2,54.36666666666667,3.5108333333333337,0.42,9.96,0.0,7.15,88.5,59.5,38.7,22.2,66.66142857142857,37.154,3.677142857142857,3.278,925379,750278,18.922084897107027,62314,New York
New Jersey,2006,1.4916666666666665,88.4,22.2,56.099999999999994,3.910833333333333,0.44,6.79,0.09285714285714286,3.45,88.4,60.1,40.1,22.2,66.17714285714285,41.992000000000004,4.477142857142857,3.1179999999999994,956137,798283,16.509558776618828,54781,New York
New Jersey,2007,1.3208333333333333,87.3,19.7,54.94833333333333,3.7133333333333334,1.22,8.3,0.0,3.17,87.3,55.5,38.6,19.7,66.96142857142857,38.129999999999995,3.9785714285714286,3.342,883262,735358,16.745201310596403,52294,New York
New Jersey,2008,1.0250000000000001,89.8,24.4,55.4175,3.795833333333334,2.05,5.92,0.0,2.46,89.8,55.0,42.6,24.4,66.53,39.86,3.492857142857143,4.220000000000001,848377,699979,17.49198764228639,48252,New York
New Jersey,2009,2.4458333333333333,85.4,19.3,54.29666666666666,4.533333333333332,0.65,8.52,0.0,5.869999999999999,85.4,58.7,42.3,19.3,65.47,38.654,5.431428571428571,3.276,799746,663534,17.031907630672737,41692,New York
New Jersey,2010,5.229166666666667,92.1,21.6,56.03583333333335,3.309166666666666,1.41,8.84,0.0,12.55,92.1,57.5,42.1,21.6,68.97142857142856,37.926,2.565714285714286,4.35,8653321,8525952,1.4719088775280609,41374,New York
New Jersey,2011,2.75,92.5,17.5,56.66416666666667,4.78,2.08,14.22,0.37142857142857144,6.08,92.5,62.1,45.4,17.5,68.43285714285716,40.188,5.332857142857143,4.006,8659235,8519041,1.6190113791807237,40815,New York
New Jersey,2012,0.7875,90.1,26.1,56.988333333333344,3.4933333333333336,1.47,6.31,0.0,1.8900000000000001,90.1,61.6,39.6,26.1,67.35571428571428,42.474000000000004,4.027142857142858,2.746,8715258,8585035,1.494195582047031,40495,New York
New Jersey,2013,1.9083333333333332,88.6,25.2,54.34749999999999,3.765,1.25,8.36,0.0,4.58,88.6,54.1,40.1,25.2,66.02857142857144,37.994,3.9014285714285712,3.5740000000000003,8745714,8608807,1.5654182151394358,48078,New York
New Jersey,2014,3.9333333333333336,86.0,15.4,53.18083333333334,4.1658333333333335,2.66,7.07,0.028571428571428574,9.4,86.0,53.5,38.7,15.4,65.56714285714285,35.84,4.095714285714286,4.264,8776763,8647852,1.468776130789906,44690,New York
New Jersey,2015,2.7916666666666665,88.2,13.9,55.5325,3.735833333333334,1.76,9.0,0.0,6.7,88.2,62.1,40.0,13.9,67.63285714285715,38.592,3.652857142857143,3.8519999999999994,8788503,8644429,1.6393463141561204,50792,New York
New Jersey,2016,2.6416666666666666,88.9,21.4,56.29666666666666,3.374166666666666,1.42,6.84,0.1285714285714286,6.16,88.9,59.8,38.6,21.4,67.28999999999999,40.906,3.6257142857142854,3.022,8782685,8638326,1.6436773036947128,48558,New York
New Jersey,2017,2.1666666666666665,86.5,24.0,56.46666666666667,3.9616666666666664,1.32,7.71,0.0,5.200000000000001,86.5,57.7,46.9,24.0,67.91857142857143,40.434,4.904285714285714,2.6420000000000003,8830952,8678846,1.7224190551596297,57235,New York
New Jersey,2018,2.7916666666666665,88.1,21.5,55.91083333333333,5.061666666666667,2.32,8.7,0.35714285714285715,6.2,88.1,55.0,37.6,21.5,67.74285714285715,39.346000000000004,4.772857142857143,5.466,8753375,8593529,1.8261070729861384,64810,New York
New Jersey,2019,1.3875000000000002,89.5,24.0,55.82333333333333,3.9991666666666674,1.26,6.14,0.0,3.3299999999999996,89.5,53.9,44.7,24.0,68.38428571428571,38.238,4.272857142857143,3.6159999999999997,8727505,8578245,1.7102253163991277,58664,New York
New Jersey,2021,1.7208333333333334,87.9,25.9,56.84333333333333,3.9099999999999997,0.86,7.22,0.0,4.13,87.9,57.2,40.3,25.9,68.43714285714285,40.612,4.6657142857142855,2.8519999999999994,9119360,8923532,2.1473875359674377,91421,New York
New Jersey,2022,2.1291666666666664,92.1,19.2,55.759166666666665,3.6350000000000002,2.27,6.3,0.0,5.109999999999999,92.1,59.9,39.9,19.2,67.23571428571428,39.692,3.812857142857143,3.386,9094952,8919929,1.9243971820851802,75103,New York
New Mexico,2005,0.5166666666666667,98.7,8.7,58.31999999999999,0.8633333333333333,0.04,2.69,0.03571428571428571,1.19,98.7,73.6,28.4,8.7,68.71142857142857,43.772,0.99,0.686,327776,251168,23.372058967099484,15835,Texas
New Mexico,2006,1.225,97.2,10.0,58.410000000000004,0.9900000000000001,0.05,3.06,0.0,2.9400000000000004,97.2,71.5,30.2,10.0,69.11999999999999,43.416,1.4914285714285715,0.288,323984,251575,22.349560472122075,13150,Texas
New Mexico,2007,1.2625,94.5,11.1,57.775,1.0925,0.26,2.07,0.02142857142857143,3.0,94.5,73.3,29.6,11.1,68.66142857142857,42.534000000000006,1.3457142857142856,0.738,302770,233348,22.928955973180965,13788,Texas
New Mexico,2008,0.8225000000000001,99.2,9.2,57.425833333333344,0.8791666666666665,0.04,3.05,0.0,1.9739999999999998,99.2,73.2,23.3,9.2,67.91571428571429,42.739999999999995,1.2557142857142858,0.352,317345,248312,21.75329688509351,11751,Texas
New Mexico,2009,0.9608333333333334,96.7,13.0,58.14249999999999,0.7341666666666667,0.06,2.58,0.06142857142857144,2.22,96.7,76.0,26.0,13.0,68.57714285714286,43.534,1.0314285714285714,0.318,301808,237011,21.46960981816254,9796,Texas
New Mexico,2010,1.1158333333333335,99.6,13.0,57.840833333333336,1.0808333333333333,0.08,3.41,0.2857142857142857,2.2779999999999996,99.6,70.2,28.1,13.0,69.27,41.84,1.4385714285714286,0.58,2030218,1956613,3.625472732484891,18511,Texas
New Mexico,2011,1.0925,103.9,11.0,58.62,0.5216666666666666,0.03,1.36,0.0,2.622,103.9,80.7,29.7,11.0,70.68142857142857,41.733999999999995,0.6728571428571429,0.31,2043761,1981631,3.0399836380085588,13633,Texas
New Mexico,2012,0.29166666666666663,100.2,13.2,59.806666666666665,0.5883333333333334,0.14,1.49,0.09999999999999999,0.5599999999999999,100.2,78.3,28.3,13.2,70.79285714285714,44.426,0.8614285714285713,0.20600000000000004,2050277,1995584,2.667590769442374,11955,Texas
New Mexico,2013,0.6083333333333333,99.6,9.5,57.99166666666667,0.8491666666666665,0.06,3.3,0.0,1.46,99.6,74.5,26.9,9.5,69.20428571428572,42.294,1.167142857142857,0.404,2046285,1989477,2.7761528819299386,13726,Texas
New Mexico,2014,0.26666666666666666,100.2,9.1,58.61499999999999,0.8208333333333333,0.0,2.34,0.0,0.64,100.2,72.7,27.3,9.1,69.34285714285714,43.596000000000004,1.1685714285714286,0.334,2051426,1982509,3.3594679993331433,17073,Texas
New Mexico,2015,2.120833333333333,99.7,12.7,58.688333333333325,1.1991666666666667,0.34,2.55,0.0,5.09,99.7,69.8,29.3,12.7,69.60285714285715,43.408,1.5914285714285714,0.65,2051560,1995807,2.7175905164850134,12101,Texas
New Mexico,2016,0.15833333333333335,102.9,14.8,59.07333333333332,0.8250000000000002,0.01,3.92,0.0,0.38,102.9,74.9,29.9,14.8,69.54571428571428,44.412,1.11,0.426,2047253,1982451,3.165314692419552,17155,Texas
New Mexico,2017,0.24583333333333335,98.5,10.7,60.12833333333333,0.8524999999999999,0.04,2.31,0.049999999999999996,0.52,98.5,79.7,27.9,10.7,69.41999999999999,47.120000000000005,1.1928571428571428,0.376,2052040,1994785,2.790150289468041,16356,Texas
New Mexico,2018,0.3958333333333333,99.2,11.7,59.01,0.8266666666666667,0.03,2.63,0.0,0.95,99.2,74.6,30.3,11.7,70.56571428571428,42.83200000000001,1.1914285714285715,0.316,2062001,2001933,2.913092670663109,14250,Texas
New Mexico,2019,0.46249999999999997,100.6,14.8,58.54500000000001,0.7408333333333333,0.32,1.41,0.0,1.11,100.6,66.9,24.9,14.8,69.63714285714285,43.016,0.807142857142857,0.648,2061668,2006123,2.6941777240564457,15762,Texas
New Mexico,2021,0.6416666666666666,95.5,9.5,59.225833333333334,0.8450000000000001,0.17,2.0,0.0,1.5399999999999998,95.5,72.0,27.9,9.5,69.85857142857142,44.339999999999996,1.282857142857143,0.23199999999999998,2085485,2017466,3.261543477896034,10712,Texas
New Mexico,2022,0.4583333333333333,100.7,11.9,58.99916666666667,0.8050000000000002,0.0,2.97,0.0071428571428571435,1.09,100.7,72.0,27.8,11.9,71.09714285714286,42.062,1.1714285714285715,0.29200000000000004,2082987,2010892,3.4611353791454302,16986,Texas
Nevada,2005,2.8383333333333334,103.4,11.8,51.63833333333334,0.815,0.31,1.68,0.4571428571428572,6.172,103.4,67.0,27.0,11.8,61.91714285714285,37.248000000000005,0.6100000000000001,1.102,486302,356296,26.73359352830135,56135,California
Nevada,2006,2.223333333333333,102.8,9.7,52.160000000000004,0.5958333333333333,0.01,1.63,0.3,4.9159999999999995,102.8,66.5,24.6,9.7,63.62857142857143,36.104,0.49000000000000005,0.744,540885,390069,27.88319143625725,59811,California
Nevada,2007,1.8983333333333328,103.4,1.8,52.556666666666665,0.38083333333333336,0.13,0.8,0.5257142857142857,3.8199999999999994,103.4,73.2,27.2,1.8,63.89999999999999,36.676,0.3428571428571429,0.434,502668,373819,25.633022193575083,53489,California
Nevada,2008,3.189166666666667,100.9,4.7,51.70166666666666,0.4441666666666666,0.07,1.13,0.16571428571428573,7.4220000000000015,100.9,68.6,22.2,4.7,62.88142857142857,36.050000000000004,0.2757142857142857,0.6799999999999999,520826,400779,23.049348534827374,42732,California
Nevada,2009,3.1341666666666668,102.5,0.4,51.509166666666665,0.5558333333333333,0.09,1.53,1.1014285714285714,5.98,102.5,67.1,23.7,0.4,62.958571428571425,35.480000000000004,0.5414285714285715,0.576,537059,427802,20.343574914487984,39762,California
Nevada,2010,4.185,102.3,8.5,51.49833333333334,0.7799999999999999,0.04,2.08,1.3199999999999998,8.196000000000002,102.3,64.3,23.8,8.5,61.73571428571429,37.166000000000004,0.5771428571428572,1.064,2650348,2547671,3.874095024502444,35472,California
